/home/u00676/exp/eeicAI2021_2/utils.py:39: RuntimeWarning: More than 20 figures have been opened. Figures created through the pyplot interface (`matplotlib.pyplot.figure`) are retained until explicitly closed and may consume too much memory. (To control this warning, see the rcParam `figure.max_open_warning`).
  fig, ax = plt.subplots(size_figure_grid, size_figure_grid, figsize=(6,6))
Namespace(batch_size=128, d_lr=2e-06, fps=5, g_lr=0.0002, nc=1, ndf=32, ngf=32, num_epochs=100, num_test_samples=16, nv=512, output_path='./results/tricks/', use_fixed=False)
Using cuda
Epoch [4/100], step [600/1902], d_loss: 1.4970, g_loss: 0.6945, D(x): 0.48, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.50
Epoch [4/100], step [700/1902], d_loss: 1.4801, g_loss: 0.6788, D(x): 0.49, Discriminator - D(G(x)): 0.52, Generator - D(G(x)): 0.51
Epoch [4/100], step [800/1902], d_loss: 1.4758, g_loss: 0.6723, D(x): 0.48, Discriminator - D(G(x)): 0.52, Generator - D(G(x)): 0.52
Epoch [4/100], step [900/1902], d_loss: 1.4566, g_loss: 0.6751, D(x): 0.48, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.52
Epoch [4/100], step [1000/1902], d_loss: 1.4257, g_loss: 0.7197, D(x): 0.50, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.49
Epoch [4/100], step [1100/1902], d_loss: 1.4319, g_loss: 0.7032, D(x): 0.48, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.50
Epoch [4/100], step [1200/1902], d_loss: 1.4704, g_loss: 0.6827, D(x): 0.49, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.51
Epoch [4/100], step [1300/1902], d_loss: 1.4318, g_loss: 0.7065, D(x): 0.48, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.50
Epoch [4/100], step [1400/1902], d_loss: 1.4696, g_loss: 0.6847, D(x): 0.49, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.51
Epoch [4/100], step [1500/1902], d_loss: 1.4362, g_loss: 0.7052, D(x): 0.49, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.50
Epoch [4/100], step [1600/1902], d_loss: 1.4481, g_loss: 0.6887, D(x): 0.49, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.51
Epoch [4/100], step [1700/1902], d_loss: 1.4379, g_loss: 0.6828, D(x): 0.50, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.51
Epoch [4/100], step [1800/1902], d_loss: 1.4500, g_loss: 0.6929, D(x): 0.50, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.51
Epoch [4/100], step [1900/1902], d_loss: 1.4659, g_loss: 0.6822, D(x): 0.50, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.51
Epoch [5/100], step [100/1902], d_loss: 1.4089, g_loss: 0.6925, D(x): 0.49, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.51
Epoch [5/100], step [200/1902], d_loss: 1.4586, g_loss: 0.7086, D(x): 0.51, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.50
Epoch [5/100], step [300/1902], d_loss: 1.4122, g_loss: 0.6922, D(x): 0.49, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.51
Epoch [5/100], step [400/1902], d_loss: 1.4433, g_loss: 0.6843, D(x): 0.49, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.51
Epoch [5/100], step [500/1902], d_loss: 1.4349, g_loss: 0.7180, D(x): 0.49, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.49
Epoch [5/100], step [600/1902], d_loss: 1.3887, g_loss: 0.6804, D(x): 0.49, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.51
Epoch [5/100], step [700/1902], d_loss: 1.4384, g_loss: 0.6766, D(x): 0.49, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.51
Epoch [5/100], step [800/1902], d_loss: 1.4317, g_loss: 0.6997, D(x): 0.50, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.50
Epoch [5/100], step [900/1902], d_loss: 1.4350, g_loss: 0.6932, D(x): 0.50, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.51
Epoch [5/100], step [1000/1902], d_loss: 1.3916, g_loss: 0.6936, D(x): 0.50, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.51
Epoch [5/100], step [1100/1902], d_loss: 1.4085, g_loss: 0.7131, D(x): 0.50, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.50
Epoch [5/100], step [1200/1902], d_loss: 1.4126, g_loss: 0.7199, D(x): 0.50, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.49
Epoch [5/100], step [1300/1902], d_loss: 1.4196, g_loss: 0.7107, D(x): 0.50, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.50
Epoch [5/100], step [1400/1902], d_loss: 1.4281, g_loss: 0.7386, D(x): 0.50, Discriminator - D(G(x)): 0.51, Generator - D(G(x)): 0.48
Epoch [5/100], step [1500/1902], d_loss: 1.4142, g_loss: 0.7023, D(x): 0.50, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.50
Epoch [5/100], step [1600/1902], d_loss: 1.3874, g_loss: 0.7058, D(x): 0.51, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.50
Epoch [5/100], step [1700/1902], d_loss: 1.4265, g_loss: 0.7044, D(x): 0.50, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.50
Epoch [5/100], step [1800/1902], d_loss: 1.4134, g_loss: 0.7097, D(x): 0.51, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.50
Epoch [5/100], step [1900/1902], d_loss: 1.3772, g_loss: 0.7209, D(x): 0.51, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.49
Epoch [6/100], step [100/1902], d_loss: 1.3586, g_loss: 0.7247, D(x): 0.51, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.49
Epoch [6/100], step [200/1902], d_loss: 1.4106, g_loss: 0.7238, D(x): 0.50, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.49
Epoch [6/100], step [300/1902], d_loss: 1.3759, g_loss: 0.7180, D(x): 0.51, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.49
Epoch [6/100], step [400/1902], d_loss: 1.3935, g_loss: 0.7271, D(x): 0.51, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.49
Epoch [6/100], step [500/1902], d_loss: 1.4059, g_loss: 0.7397, D(x): 0.51, Discriminator - D(G(x)): 0.50, Generator - D(G(x)): 0.48
Epoch [6/100], step [600/1902], d_loss: 1.3440, g_loss: 0.7165, D(x): 0.51, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.49
Epoch [6/100], step [700/1902], d_loss: 1.3793, g_loss: 0.7295, D(x): 0.51, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.49
Epoch [6/100], step [800/1902], d_loss: 1.3548, g_loss: 0.7545, D(x): 0.51, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.48
Epoch [6/100], step [900/1902], d_loss: 1.3775, g_loss: 0.7222, D(x): 0.50, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.49
Epoch [6/100], step [1000/1902], d_loss: 1.3432, g_loss: 0.7239, D(x): 0.54, Discriminator - D(G(x)): 0.48, Generator - D(G(x)): 0.49
Epoch [6/100], step [1100/1902], d_loss: 1.3459, g_loss: 0.7533, D(x): 0.52, Discriminator - D(G(x)): 0.49, Generator - D(G(x)): 0.48
Epoch [6/100], step [1200/1902], d_loss: 1.3036, g_loss: 0.7953, D(x): 0.53, Discriminator - D(G(x)): 0.46, Generator - D(G(x)): 0.46
Epoch [6/100], step [1300/1902], d_loss: 1.3129, g_loss: 0.7576, D(x): 0.53, Discriminator - D(G(x)): 0.48, Generator - D(G(x)): 0.47
Epoch [6/100], step [1400/1902], d_loss: 1.2844, g_loss: 0.7720, D(x): 0.53, Discriminator - D(G(x)): 0.46, Generator - D(G(x)): 0.47
Epoch [6/100], step [1500/1902], d_loss: 1.2741, g_loss: 0.7893, D(x): 0.52, Discriminator - D(G(x)): 0.46, Generator - D(G(x)): 0.46
Epoch [6/100], step [1600/1902], d_loss: 1.2128, g_loss: 0.7793, D(x): 0.53, Discriminator - D(G(x)): 0.45, Generator - D(G(x)): 0.47
Epoch [6/100], step [1700/1902], d_loss: 1.2209, g_loss: 0.8113, D(x): 0.54, Discriminator - D(G(x)): 0.44, Generator - D(G(x)): 0.45
Epoch [6/100], step [1800/1902], d_loss: 1.2117, g_loss: 0.8101, D(x): 0.55, Discriminator - D(G(x)): 0.44, Generator - D(G(x)): 0.45
Epoch [6/100], step [1900/1902], d_loss: 1.2150, g_loss: 0.8620, D(x): 0.55, Discriminator - D(G(x)): 0.44, Generator - D(G(x)): 0.43
Epoch [7/100], step [100/1902], d_loss: 1.1266, g_loss: 0.8566, D(x): 0.57, Discriminator - D(G(x)): 0.41, Generator - D(G(x)): 0.43
Epoch [7/100], step [200/1902], d_loss: 1.1516, g_loss: 0.8846, D(x): 0.56, Discriminator - D(G(x)): 0.42, Generator - D(G(x)): 0.42
Epoch [7/100], step [300/1902], d_loss: 1.0685, g_loss: 0.9337, D(x): 0.59, Discriminator - D(G(x)): 0.39, Generator - D(G(x)): 0.40
Epoch [7/100], step [400/1902], d_loss: 1.0674, g_loss: 0.9494, D(x): 0.59, Discriminator - D(G(x)): 0.40, Generator - D(G(x)): 0.40
Epoch [7/100], step [500/1902], d_loss: 1.0238, g_loss: 0.9803, D(x): 0.59, Discriminator - D(G(x)): 0.38, Generator - D(G(x)): 0.38
Epoch [7/100], step [600/1902], d_loss: 0.9423, g_loss: 1.0218, D(x): 0.61, Discriminator - D(G(x)): 0.36, Generator - D(G(x)): 0.37
Epoch [7/100], step [700/1902], d_loss: 0.8674, g_loss: 1.0868, D(x): 0.64, Discriminator - D(G(x)): 0.34, Generator - D(G(x)): 0.35
Epoch [7/100], step [800/1902], d_loss: 0.9148, g_loss: 1.1288, D(x): 0.61, Discriminator - D(G(x)): 0.33, Generator - D(G(x)): 0.33
Epoch [7/100], step [900/1902], d_loss: 0.8047, g_loss: 1.1851, D(x): 0.67, Discriminator - D(G(x)): 0.33, Generator - D(G(x)): 0.31
Epoch [7/100], step [1000/1902], d_loss: 0.8124, g_loss: 1.2325, D(x): 0.67, Discriminator - D(G(x)): 0.31, Generator - D(G(x)): 0.30
Epoch [7/100], step [1100/1902], d_loss: 0.7065, g_loss: 1.2422, D(x): 0.71, Discriminator - D(G(x)): 0.28, Generator - D(G(x)): 0.30
Epoch [7/100], step [1200/1902], d_loss: 0.6804, g_loss: 1.3403, D(x): 0.71, Discriminator - D(G(x)): 0.28, Generator - D(G(x)): 0.27
Epoch [7/100], step [1300/1902], d_loss: 0.6585, g_loss: 1.4011, D(x): 0.70, Discriminator - D(G(x)): 0.26, Generator - D(G(x)): 0.26
Epoch [7/100], step [1400/1902], d_loss: 0.6469, g_loss: 1.4200, D(x): 0.71, Discriminator - D(G(x)): 0.25, Generator - D(G(x)): 0.25
Epoch [7/100], step [1500/1902], d_loss: 0.5651, g_loss: 1.5271, D(x): 0.74, Discriminator - D(G(x)): 0.23, Generator - D(G(x)): 0.23
Epoch [7/100], step [1600/1902], d_loss: 0.5282, g_loss: 1.5935, D(x): 0.77, Discriminator - D(G(x)): 0.22, Generator - D(G(x)): 0.21
Epoch [7/100], step [1700/1902], d_loss: 0.5000, g_loss: 1.6485, D(x): 0.78, Discriminator - D(G(x)): 0.20, Generator - D(G(x)): 0.20
Epoch [7/100], step [1800/1902], d_loss: 0.4448, g_loss: 1.7294, D(x): 0.80, Discriminator - D(G(x)): 0.20, Generator - D(G(x)): 0.19
Epoch [7/100], step [1900/1902], d_loss: 0.4321, g_loss: 1.8022, D(x): 0.80, Discriminator - D(G(x)): 0.18, Generator - D(G(x)): 0.18
Epoch [8/100], step [100/1902], d_loss: 0.4585, g_loss: 1.8245, D(x): 0.77, Discriminator - D(G(x)): 0.18, Generator - D(G(x)): 0.17
Epoch [8/100], step [200/1902], d_loss: 0.3588, g_loss: 1.9821, D(x): 0.84, Discriminator - D(G(x)): 0.16, Generator - D(G(x)): 0.15
Epoch [8/100], step [300/1902], d_loss: 0.3339, g_loss: 1.9201, D(x): 0.85, Discriminator - D(G(x)): 0.15, Generator - D(G(x)): 0.16
Epoch [8/100], step [400/1902], d_loss: 0.3650, g_loss: 2.1142, D(x): 0.81, Discriminator - D(G(x)): 0.14, Generator - D(G(x)): 0.13
Epoch [8/100], step [500/1902], d_loss: 0.3054, g_loss: 2.1380, D(x): 0.86, Discriminator - D(G(x)): 0.13, Generator - D(G(x)): 0.13
Epoch [8/100], step [600/1902], d_loss: 0.2623, g_loss: 2.2505, D(x): 0.87, Discriminator - D(G(x)): 0.11, Generator - D(G(x)): 0.12
Epoch [8/100], step [700/1902], d_loss: 0.2394, g_loss: 2.3871, D(x): 0.88, Discriminator - D(G(x)): 0.11, Generator - D(G(x)): 0.10
Epoch [8/100], step [800/1902], d_loss: 0.2351, g_loss: 2.3270, D(x): 0.90, Discriminator - D(G(x)): 0.11, Generator - D(G(x)): 0.11
Epoch [8/100], step [900/1902], d_loss: 0.2332, g_loss: 2.3894, D(x): 0.89, Discriminator - D(G(x)): 0.10, Generator - D(G(x)): 0.10
Epoch [8/100], step [1000/1902], d_loss: 0.1883, g_loss: 2.5789, D(x): 0.90, Discriminator - D(G(x)): 0.08, Generator - D(G(x)): 0.09
Epoch [8/100], step [1100/1902], d_loss: 0.1724, g_loss: 2.6915, D(x): 0.92, Discriminator - D(G(x)): 0.08, Generator - D(G(x)): 0.08
Epoch [8/100], step [1200/1902], d_loss: 0.1574, g_loss: 2.5952, D(x): 0.92, Discriminator - D(G(x)): 0.07, Generator - D(G(x)): 0.08
Epoch [8/100], step [1300/1902], d_loss: 0.1649, g_loss: 2.6966, D(x): 0.92, Discriminator - D(G(x)): 0.07, Generator - D(G(x)): 0.08
Epoch [8/100], step [1400/1902], d_loss: 0.1539, g_loss: 2.9329, D(x): 0.91, Discriminator - D(G(x)): 0.06, Generator - D(G(x)): 0.06
Epoch [8/100], step [1500/1902], d_loss: 0.1337, g_loss: 2.8906, D(x): 0.93, Discriminator - D(G(x)): 0.05, Generator - D(G(x)): 0.06
Epoch [8/100], step [1600/1902], d_loss: 0.1228, g_loss: 2.9807, D(x): 0.94, Discriminator - D(G(x)): 0.06, Generator - D(G(x)): 0.06
Epoch [8/100], step [1700/1902], d_loss: 0.1581, g_loss: 3.0795, D(x): 0.91, Discriminator - D(G(x)): 0.06, Generator - D(G(x)): 0.05
Epoch [8/100], step [1800/1902], d_loss: 0.1361, g_loss: 3.0960, D(x): 0.91, Discriminator - D(G(x)): 0.04, Generator - D(G(x)): 0.05
Epoch [8/100], step [1900/1902], d_loss: 0.0879, g_loss: 3.2363, D(x): 0.96, Discriminator - D(G(x)): 0.05, Generator - D(G(x)): 0.05
Epoch [9/100], step [100/1902], d_loss: 0.1003, g_loss: 3.1997, D(x): 0.95, Discriminator - D(G(x)): 0.05, Generator - D(G(x)): 0.05
Epoch [9/100], step [200/1902], d_loss: 0.0903, g_loss: 3.3641, D(x): 0.95, Discriminator - D(G(x)): 0.04, Generator - D(G(x)): 0.04
Epoch [9/100], step [300/1902], d_loss: 0.0779, g_loss: 3.4967, D(x): 0.97, Discriminator - D(G(x)): 0.04, Generator - D(G(x)): 0.04
Epoch [9/100], step [400/1902], d_loss: 0.0878, g_loss: 3.5361, D(x): 0.95, Discriminator - D(G(x)): 0.03, Generator - D(G(x)): 0.03
Epoch [9/100], step [500/1902], d_loss: 0.0574, g_loss: 3.7476, D(x): 0.97, Discriminator - D(G(x)): 0.03, Generator - D(G(x)): 0.03
Epoch [9/100], step [600/1902], d_loss: 0.0674, g_loss: 3.6431, D(x): 0.97, Discriminator - D(G(x)): 0.03, Generator - D(G(x)): 0.03
Epoch [9/100], step [700/1902], d_loss: 0.0678, g_loss: 3.7391, D(x): 0.96, Discriminator - D(G(x)): 0.03, Generator - D(G(x)): 0.03
Epoch [9/100], step [800/1902], d_loss: 0.0693, g_loss: 3.7763, D(x): 0.96, Discriminator - D(G(x)): 0.02, Generator - D(G(x)): 0.03
Epoch [9/100], step [900/1902], d_loss: 0.0527, g_loss: 3.8513, D(x): 0.97, Discriminator - D(G(x)): 0.03, Generator - D(G(x)): 0.03
Epoch [9/100], step [1000/1902], d_loss: 0.0524, g_loss: 3.9264, D(x): 0.97, Discriminator - D(G(x)): 0.02, Generator - D(G(x)): 0.02
